Date,Customer,Metal,Code,Quantity,Unit Price,Total Price
7/16/2020,Central Refining,Gold,G1000SHIL,10.0,$696.26,"$6,962.60"
7/27/2020,Central Refining,Gold,G1000SHIL,10.0,$750.71,"$7,507.10"
10/9/2020,Central Refining,Gold,G1000SHIL,8.0,$747.46,"$5,979.68"
8/3/2020,Central Refining,Gold,G1000SHIL,90.0,$766.66,"$68,999.40"
6/5/2020,In God We Trust Coins,Gold,G1000SHIL,3.0,$664.00,"$1,992.00"
5/22/2020,Upstate Coins,Gold,G1000SHIL,30.0,$672.84,"$20,185.20"
6/16/2020,Central Refining,Gold,G1000SHIL,17.0,$670.23,"$11,393.91"
5/19/2020,Central Refining,Gold,G1000SHIL,92.0,$675.27,"$62,124.84"
8/20/2020,Elemetal Direct,Gold,G100COR,1.0,"$1,894.73","$1,894.73"
12/1/2020,Central Refining,Gold,G100COR,4.0,"$1,765.15","$7,060.60"
11/13/2020,Central Refining,Gold,G100COR,5.0,"$1,834.94","$9,174.70"
7/16/2020,Central Refining,Gold,G100COR,2.0,"$1,747.24","$3,494.48"
10/14/2020,PGS Gold and Coin,Gold,G100COR,2.0,"$1,873.17","$3,746.34"
12/8/2020,Central Refining,Gold,G100COR,5.0,"$1,818.88","$9,094.40"
7/27/2020,Central Refining,Gold,G100COR,24.0,"$1,883.90","$45,213.60"
7/31/2020,Central Refining,Gold,G100COR,6.0,"$1,913.58","$11,481.48"
8/6/2020,Central Refining,Gold,G100COR,16.0,"$2,004.88","$32,078.08"
11/6/2020,Central Refining,Gold,G100COR,4.0,"$1,900.74","$7,602.96"
12/28/2020,Central Refining,Gold,G100COR,11.0,"$1,830.85","$20,139.35"
9/25/2020,Elemetal Direct,Gold,G100COR,5.0,"$1,804.29","$9,021.45"
8/3/2020,Central Refining,Gold,G100COR,24.0,"$1,923.90","$46,173.60"
9/16/2020,Central Refining,Gold,G100COR,1.0,"$1,913.29","$1,913.29"
7/20/2020,Central Refining,Gold,G100COR,4.0,"$1,767.10","$7,068.40"
10/13/2020,Elemetal Direct,Gold,G100COR,10.0,"$1,836.81","$18,368.10"
1/14/2020,Central Refining,Gold,G100COR,7.0,"$1,502.05","$10,514.35"
3/19/2020,"Iowa Bullion Traders, LLC",Gold,G100COR,12.0,"$1,453.00","$17,436.00"
6/15/2020,Upstate Coins,Gold,G100COR,1.0,"$1,669.34","$1,669.34"
6/16/2020,Upstate Coins,Gold,G100COR,9.0,"$1,677.66","$15,098.94"
2/26/2020,Central Refining,Gold,G100COR,1.0,"$1,597.25","$1,597.25"
1/16/2020,Central Refining,Gold,G100COR,4.0,"$1,511.11","$6,044.44"
3/12/2020,Central Refining,Gold,G100COR,6.0,"$1,550.53","$9,303.18"
5/22/2020,Upstate Coins,Gold,G100COR,9.0,"$1,686.80","$15,181.20"
6/10/2020,Upstate Coins,Gold,G100COR,2.0,"$1,676.80","$3,353.60"
2/18/2020,Central Refining,Gold,G100COR,4.0,"$1,552.48","$6,209.92"
6/29/2020,Central Refining,Gold,G100COR,2.0,"$1,721.84","$3,443.68"
2/4/2020,Central Refining,Gold,G100COR,1.0,"$1,515.49","$1,515.49"
1/7/2020,Central Refining,Gold,G100COR,10.0,"$1,527.17","$15,271.70"
4/14/2020,APMEX Inc.,Gold,G100COR,4.0,"$1,712.71","$6,850.84"
5/19/2020,Central Refining,Gold,G100COR,1.0,"$1,694.58","$1,694.58"
1/28/2020,Central Refining,Gold,G100COR,3.0,"$1,531.55","$4,594.65"
5/27/2020,Upstate Coins,Gold,G100COR,3.0,"$1,656.48","$4,969.44"
1/29/2020,Central Refining,Gold,G100COR,5.0,"$1,528.14","$7,640.70"
2/24/2020,Central Refining,Gold,G100COR,40.0,"$1,630.34","$65,213.60"
2/28/2020,Central Refining,Gold,G100COR,1.0,"$1,539.82","$1,539.82"
1/9/2020,Central Refining,Gold,G100COR,5.0,"$1,511.59","$7,557.95"
2/7/2020,Central Refining,Gold,G100COR,5.0,"$1,527.17","$7,635.85"
2/14/2020,Central Refining,Gold,G100COR,1.0,"$1,538.75","$1,538.75"
1/23/2020,Central Refining,Gold,G100COR,18.0,"$1,515.00","$27,270.00"
2/25/2020,Central Refining,Gold,G10GUILD,1.0,$317.85,$317.85
2/14/2020,Central Refining,Gold,G10GUILD,1.0,$305.65,$305.65
1/23/2020,Central Refining,Gold,G10GUILD,1.0,$300.93,$300.93
12/10/2020,Elemetal Direct,Gold,G10GUILD,10.0,$353.80,"$3,538.00"
7/31/2020,Central Refining,Gold,G10GUILD,87.0,$380.10,"$33,068.70"
8/11/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10GUILD,135.0,$378.11,"$51,044.85"
11/11/2020,GVS Austria E.U.,Gold,G10GUILD,15.0,$366.25,"$5,493.75"
11/11/2020,"A-Mark Precious Metals, Inc.",Gold,G10GUILD,15.0,$362.16,"$5,432.40"
9/16/2020,Central Refining,Gold,G10GUILD,5.0,$380.04,"$1,900.20"
7/20/2020,Central Refining,Gold,G10GUILD,5.0,$351.00,"$1,755.00"
10/13/2020,Elemetal Direct,Gold,G10GUILD,51.0,$364.85,"$18,607.35"
6/9/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10GUILD,60.0,$334.65,"$20,079.00"
1/16/2020,Central Refining,Gold,G10GUILD,1.0,$300.16,$300.16
1/7/2020,Central Refining,Gold,G10GUILD,12.0,$303.35,"$3,640.20"
1/17/2020,Central Refining,Gold,G10GUILD,1.0,$301.57,$301.57
6/3/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10GUILD,80.0,$334.30,"$26,744.00"
11/6/2020,Central Refining,Gold,G10KRON,1.0,$251.31,$251.31
11/24/2020,"Nieffenegger Company, LLC",Gold,G10MC,5.0,$882.00,"$4,410.00"
11/24/2020,"Nieffenegger Company, LLC",Gold,G10MC,7.0,$882.60,"$6,178.20"
8/17/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10MC,2.0,$958.92,"$1,917.84"
10/14/2020,PGS Gold and Coin,Gold,G10MC,3.0,$924.55,"$2,773.65"
12/29/2020,"A1 Trading, Inc. dba Gold Corner",Gold,G10MC,4.0,$915.25,"$3,661.00"
12/29/2020,John Watson,Gold,G10MC,20.0,$913.27,"$18,265.40"
7/30/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10MC,1.0,$948.51,$948.51
7/16/2020,Central Refining,Gold,G10MC,2.0,$862.39,"$1,724.78"
7/27/2020,Upstate Coins,Gold,G10MC,1.0,$933.73,$933.73
9/4/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10MC,1.0,$930.86,$930.86
11/6/2020,Central Refining,Gold,G10MC,2.0,$938.15,"$1,876.30"
12/1/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10MC,60.0,$879.10,"$52,746.00"
8/11/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10MC,1.0,$940.54,$940.54
8/28/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10MC,3.0,$949.74,"$2,849.22"
9/14/2020,"Nieffenegger Company, LLC",Gold,G10MC,2.0,$956.70,"$1,913.40"
7/31/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G10MC,41.0,$956.52,"$39,217.32"
8/19/2020,"Nieffenegger Company, LLC",Gold,G10MC,10.0,$959.00,"$9,590.00"
7/20/2020,Central Refining,Gold,G10MC,2.0,$872.19,"$1,744.38"
1/14/2020,Central Refining,Gold,G10MC,11.0,$741.30,"$8,154.30"
6/1/2020,Upstate Coins,Gold,G10MC,2.0,$846.08,"$1,692.16"
6/16/2020,Upstate Coins,Gold,G10MC,10.0,$841.38,"$8,413.80"
2/20/2020,Central Refining,Gold,G10MC,1.0,$778.17,$778.17
3/4/2020,Central Refining,Gold,G10MC,2.0,$787.40,"$1,574.80"
3/20/2020,"Nieffenegger Company, LLC",Gold,G10MC,20.0,$754.30,"$15,086.00"
3/24/2020,Central Refining,Gold,G10MC,2.0,$802.34,"$1,604.68"
1/16/2020,Central Refining,Gold,G10MC,1.0,$745.84,$745.84
6/10/2020,Upstate Coins,Gold,G10MC,4.0,$840.95,"$3,363.80"
6/29/2020,Central Refining,Gold,G10MC,2.0,$849.85,"$1,699.70"
5/1/2020,Central Refining,Gold,G10MC,1.0,$808.54,$808.54
1/7/2020,Central Refining,Gold,G10MC,5.0,$753.77,"$3,768.85"
5/13/2020,Upstate Coins,Gold,G10MC,2.0,$827.30,"$1,654.60"
1/8/2020,Central Refining,Gold,G10MC,4.0,$749.11,"$2,996.44"
1/28/2020,Central Refining,Gold,G10MC,1.0,$731.00,$731.00
6/15/2020,Upstate Coins,Gold,G10MC,3.0,$837.20,"$2,511.60"
3/11/2020,Central Refining,Gold,G10MC,1.0,$788.36,$788.36
2/7/2020,Central Refining,Gold,G10MC,1.0,$753.77,$753.77
2/10/2020,Central Refining,Gold,G10MC,5.0,$756.89,"$3,784.45"
1/13/2020,Coin Show Customers,Gold,G10ROUB,3.0,$393.00,"$1,179.00"
8/20/2020,Elemetal Direct,Gold,G10ROUB,1.0,$480.93,$480.93
7/31/2020,Central Refining,Gold,G10ROUB,2.0,$485.72,$971.44
11/23/2020,Central Refining,Gold,G10ROUB,1.0,$454.34,$454.34
4/14/2020,APMEX Inc.,Gold,G10ROUB,1.0,$476.09,$476.09
8/27/2020,360 Coin Group DBA South Austin Coin Exchange,Gold,G15WAMLIBHR,4.0,"$2,109.00","$8,436.00"
8/18/2020,RARCOA,Gold,G15WAMLIBHR,2.0,"$2,198.00","$4,396.00"
10/14/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,200.0,$210.46,"$42,092.00"
7/23/2020,GVS Austria E.U.,Gold,G1DUC,106.0,$209.85,"$22,244.10"
10/8/2020,GVS Austria E.U.,Gold,G1DUC,150.0,$211.50,"$31,725.00"
12/16/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,12.0,$206.03,"$2,472.36"
7/24/2020,GVS Austria E.U.,Gold,G1DUC,151.0,$212.75,"$32,125.25"
10/23/2020,GVS Austria E.U.,Gold,G1DUC,50.0,$212.25,"$10,612.50"
7/20/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,106.0,$200.71,"$21,275.26"
11/11/2020,GVS Austria E.U.,Gold,G1DUC,100.0,$208.25,"$20,825.00"
11/11/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,64.0,$205.91,"$13,178.24"
12/9/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,55.0,$205.41,"$11,297.55"
8/11/2020,Royal Gold & Silver Exchange,Gold,G1DUC,20.0,$220.00,"$4,400.00"
9/21/2020,GVS Austria E.U.,Gold,G1DUC,50.0,$211.32,"$10,566.00"
9/21/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,3.0,$210.41,$631.23
8/19/2020,GVS Austria E.U.,Gold,G1DUC,10.0,$221.40,"$2,214.00"
7/28/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,151.0,$215.43,"$32,529.93"
8/19/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,10.0,$218.15,"$2,181.50"
9/9/2020,GVS Austria E.U.,Gold,G1DUC,4.0,$217.45,$869.80
10/6/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,3.0,$210.51,$631.53
11/12/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,29.0,$207.33,"$6,012.57"
9/9/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,4.0,$215.04,$860.16
12/7/2020,GVS Austria E.U.,Gold,G1DUC,100.0,$208.45,"$20,845.00"
12/18/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,12.0,$207.90,"$2,494.80"
6/17/2020,APMEX Inc.,Gold,G1DUC,93.0,$190.86,"$17,749.98"
1/3/2020,GVS Austria E.U.,Gold,G1DUC,9.0,$172.85,"$1,555.65"
4/23/2020,JM Bullion LLC,Gold,G1DUC,200.0,$196.56,"$39,312.00"
5/22/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,152.0,$191.85,"$29,161.20"
2/18/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,1.0,$175.91,$175.91
2/26/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,1.0,$181.36,$181.36
6/11/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,98.0,$191.88,"$18,803.85"
3/4/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,2.0,$181.09,$362.18
1/7/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,4.0,$173.45,$693.80
1/17/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,1.0,$172.62,$172.62
4/14/2020,APMEX Inc.,Gold,G1DUC,50.0,$197.27,"$9,863.50"
2/19/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,1.0,$178.03,$178.03
2/21/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,20.0,$182.04,"$3,640.80"
2/27/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,14.0,$181.26,"$2,537.64"
5/13/2020,GVS Austria E.U.,Gold,G1DUC,250.0,$193.50,"$48,375.00"
4/21/2020,GVS Austria E.U.,Gold,G1DUC,20.0,$187.60,"$3,752.00"
2/11/2020,Central Refining,Gold,G1DUC,1.0,$172.25,$172.25
4/22/2020,"The Bronze Look, LLC",Gold,G1DUC,12.0,$204.00,"$2,448.00"
1/10/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,5.0,$172.77,$863.85
4/6/2020,APMEX Inc.,Gold,G1DUC,25.0,$186.19,"$4,654.75"
2/13/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,12.0,$174.33,"$2,091.96"
3/6/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,5.0,$185.06,$925.30
1/22/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,5.0,$172.47,$862.35
2/7/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,3.0,$173.83,$521.49
3/12/2020,"A-Mark Precious Metals, Inc.",Gold,G1DUC,10.0,$175.72,"$1,757.20"
9/17/2020,APMEX Inc.,Gold,G20FA,5.0,$382.42,"$1,912.10"
12/30/2020,"A-Mark Precious Metals, Inc.",Gold,G20FA,50.0,$350.98,"$17,549.00"
9/30/2020,APMEX Inc.,Gold,G20FA,3.0,$363.40,"$1,090.20"
11/11/2020,APMEX Inc.,Gold,G20FA,5.0,$357.49,"$1,787.45"
12/28/2020,APMEX Inc.,Gold,G20FA,11.0,$354.96,"$3,904.56"
8/4/2020,JM Bullion LLC,Gold,G20FA,169.0,$378.37,"$63,944.53"
7/27/2020,APMEX Inc.,Gold,G20FA,13.0,$371.58,"$4,830.54"
7/27/2020,APMEX Inc.,Gold,G20FA,16.0,$366.58,"$5,865.28"
7/27/2020,APMEX Inc.,Gold,G20FA,5.0,$381.58,"$1,907.90"
11/11/2020,GVS Austria E.U.,Gold,G20FA,10.0,$351.25,"$3,512.50"
7/31/2020,APMEX Inc.,Gold,G20FA,69.0,$372.24,"$25,684.56"
11/11/2020,"A-Mark Precious Metals, Inc.",Gold,G20FA,10.0,$347.28,"$3,472.80"
8/31/2020,APMEX Inc.,Gold,G20FA,5.0,$372.13,"$1,860.65"
8/31/2020,APMEX Inc.,Gold,G20FA,8.0,$377.13,"$3,017.04"
8/31/2020,APMEX Inc.,Gold,G20FA,4.0,$387.13,"$1,548.52"
9/8/2020,APMEX Inc.,Gold,G20FA,9.0,$370.65,"$3,335.85"
10/13/2020,APMEX Inc.,Gold,G20FA,5.0,$372.00,"$1,860.00"
11/23/2020,GVS Austria E.U.,Gold,G20FA,50.0,$348.50,"$17,425.00"
12/1/2020,APMEX Inc.,Gold,G20FA,2.0,$347.89,$695.78
10/22/2020,JM Bullion LLC,Gold,G20FA,22.0,$360.22,"$7,924.84"
12/7/2020,APMEX Inc.,Gold,G20FA,1.0,$348.82,$348.82
5/22/2020,Upstate Coins,Gold,G20FA,25.0,$329.23,"$8,230.75"
12/28/2020,Central Refining,Gold,G20FMIX,2.0,$348.72,$697.44
11/13/2020,Central Refining,Gold,G20FMIX,2.0,$349.50,$699.00
7/22/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FMIX,100.0,$349.40,"$34,940.00"
7/30/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FMIX,37.0,$368.26,"$13,625.62"
12/8/2020,Central Refining,Gold,G20FMIX,1.0,$346.44,$346.44
7/20/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FMIX,100.0,$342.23,"$34,223.00"
8/28/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FMIX,69.0,$366.12,"$25,262.28"
7/31/2020,APMEX Inc.,Gold,G20FMIX,45.0,$369.30,"$16,618.50"
9/25/2020,Elemetal Direct,Gold,G20FMIX,4.0,$343.67,"$1,374.68"
10/20/2020,"A1 Trading, Inc. dba Gold Corner",Gold,G20FMIX,5.0,$360.80,"$1,804.00"
7/20/2020,Louisiana Gold & Coins,Gold,G20FMIX,5.0,$347.00,"$1,735.00"
2/14/2020,Central Refining,Gold,G20FMIX,2.0,$293.51,$587.02
6/1/2020,Upstate Coins,Gold,G20FMIX,20.0,$329.28,"$6,585.60"
6/16/2020,Upstate Coins,Gold,G20FMIX,4.0,$324.48,"$1,297.92"
1/16/2020,Central Refining,Gold,G20FMIX,5.0,$287.82,"$1,439.10"
6/9/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FMIX,133.0,$326.10,"$43,371.30"
6/10/2020,Upstate Coins,Gold,G20FMIX,10.0,$327.31,"$3,273.10"
1/24/2020,Central Refining,Gold,G20FMIX,1.0,$291.53,$291.53
2/18/2020,Central Refining,Gold,G20FMIX,2.0,$295.70,$591.40
6/19/2020,Dillon Gage Inc. of Dallas,Gold,G20FMIX,100.0,$330.88,"$33,088.00"
1/17/2020,Central Refining,Gold,G20FMIX,1.0,$289.18,$289.18
4/13/2020,"A-Mark Precious Metals, Inc.",Gold,G20FMIX,4.0,$316.18,"$1,264.72"
7/2/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FMIX,148.0,$334.67,"$49,531.16"
1/7/2020,Central Refining,Gold,G20FMIX,13.0,$291.23,"$3,785.99"
5/19/2020,Central Refining,Gold,G20FMIX,45.0,$322.77,"$14,524.65"
4/21/2020,APMEX Inc.,Gold,G20FMIX,6.0,$322.09,"$1,932.54"
4/21/2020,APMEX Inc.,Gold,G20FMIX,8.0,$322.09,"$2,576.72"
2/28/2020,Central Refining,Gold,G20FMIX,6.0,$294.50,"$1,767.00"
3/6/2020,Central Refining,Gold,G20FMIX,2.0,$307.20,$614.40
2/24/2020,Central Refining,Gold,G20FMIX,29.0,$310.53,"$9,005.37"
2/28/2020,Central Refining,Gold,G20FMIX,3.0,$293.29,$879.87
4/22/2020,"The Bronze Look, LLC",Gold,G20FMIX,5.0,$335.50,"$1,677.50"
1/10/2020,Central Refining,Gold,G20FMIX,5.0,$287.92,"$1,439.60"
3/11/2020,Central Refining,Gold,G20FMIX,29.0,$304.23,"$8,822.67"
1/13/2020,Central Refining,Gold,G20FMIX,2.0,$287.17,$574.34
1/22/2020,Central Refining,Gold,G20FMIX,8.0,$288.84,"$2,310.72"
2/25/2020,Central Refining,Gold,G20FMIX,43.0,$304.79,"$13,105.97"
2/14/2020,Central Refining,Gold,G20FMIX,4.0,$293.09,"$1,172.36"
9/10/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FN,31.0,$362.01,"$11,222.31"
12/18/2020,"A-Mark Precious Metals, Inc.",Gold,G20FN,52.0,$350.63,"$18,232.76"
7/30/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FN,5.0,$368.26,"$1,841.30"
7/16/2020,Central Refining,Gold,G20FN,1.0,$332.80,$332.80
8/6/2020,APMEX Inc.,Gold,G20FN,1.0,$388.78,$388.78
12/16/2020,"A-Mark Precious Metals, Inc.",Gold,G20FN,13.0,$347.48,"$4,517.24"
8/11/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FN,38.0,$365.57,"$13,891.66"
8/28/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FN,42.0,$367.12,"$15,419.04"
11/11/2020,GVS Austria E.U.,Gold,G20FN,20.0,$351.25,"$7,025.00"
11/11/2020,"A-Mark Precious Metals, Inc.",Gold,G20FN,20.0,$347.28,"$6,945.60"
11/20/2020,APMEX Inc.,Gold,G20FN,7.0,$354.75,"$2,483.25"
8/31/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FN,100.0,$369.33,"$36,933.00"
9/8/2020,APMEX Inc.,Gold,G20FN,25.0,$365.65,"$9,141.25"
11/23/2020,GVS Austria E.U.,Gold,G20FN,13.0,$348.50,"$4,530.50"
10/21/2020,Dillon Gage Inc. of Dallas,Gold,G20FN,6.0,$357.19,"$2,143.14"
8/10/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FN,1.0,$382.93,$382.93
5/22/2020,Upstate Coins,Gold,G20FN,25.0,$329.23,"$8,230.75"
2/18/2020,Central Refining,Gold,G20FN,20.0,$295.70,"$5,914.00"
9/10/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FR,587.0,$362.01,"$212,499.87"
7/30/2020,GVS Austria E.U.,Gold,G20FR,28.0,$368.70,"$10,323.60"
7/30/2020,"A-Mark Precious Metals, Inc.",Gold,G20FR,28.0,$364.29,"$10,200.12"
12/18/2020,"A-Mark Precious Metals, Inc.",Gold,G20FR,30.0,$350.63,"$10,518.90"
12/30/2020,"A-Mark Precious Metals, Inc.",Gold,G20FR,11.0,$350.98,"$3,860.78"
8/4/2020,JM Bullion LLC,Gold,G20FR,240.0,$378.37,"$90,808.80"
12/16/2020,"A-Mark Precious Metals, Inc.",Gold,G20FR,12.0,$347.48,"$4,169.76"
9/4/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FR,15.0,$359.84,"$5,397.60"
8/28/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FR,10.0,$367.12,"$3,671.20"
11/11/2020,GVS Austria E.U.,Gold,G20FR,100.0,$351.25,"$35,125.00"
11/11/2020,"A-Mark Precious Metals, Inc.",Gold,G20FR,84.0,$347.28,"$29,171.52"
12/9/2020,"A-Mark Precious Metals, Inc.",Gold,G20FR,1.0,$346.43,$346.43
10/2/2020,BGASC,Gold,G20FR,135.0,$360.63,"$48,685.05"
8/31/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FR,240.0,$369.33,"$88,639.20"
9/8/2020,APMEX Inc.,Gold,G20FR,44.0,$362.65,"$15,956.60"
10/21/2020,Dillon Gage Inc. of Dallas,Gold,G20FR,28.0,$357.69,"$10,015.32"
7/29/2020,APMEX Inc.,Gold,G20FR,18.0,$366.37,"$6,594.66"
10/21/2020,Dillon Gage Inc. of Dallas,Gold,G20FR,75.0,$357.43,"$26,807.25"
2/14/2020,Central Refining,Gold,G20FR,17.0,$293.51,"$4,989.67"
6/4/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FR,40.0,$328.28,"$13,131.20"
6/29/2020,APMEX Inc.,Gold,G20FR,6.0,$336.07,"$2,016.42"
3/4/2020,Central Refining,Gold,G20FR,3.0,$303.86,$911.58
6/7/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FR,138.0,$322.00,"$44,436.00"
6/24/2020,JM Bullion LLC,Gold,G20FR,170.0,$336.43,"$57,193.10"
3/27/2020,APMEX Inc.,Gold,G20FR,73.0,$314.00,"$22,922.00"
7/7/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FR,60.0,$338.41,"$20,304.60"
3/6/2020,Central Refining,Gold,G20FR,1.0,$307.20,$307.20
2/24/2020,Central Refining,Gold,G20FR,1.0,$310.53,$310.53
2/14/2020,Central Refining,Gold,G20FR,1.0,$293.09,$293.09
1/9/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,40.0,$289.63,"$11,585.20"
1/21/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,3.0,$290.67,$872.01
2/6/2020,GVS Austria E.U.,Gold,G20FS,33.0,$295.16,"$9,740.28"
2/13/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,10.0,$294.02,"$2,940.20"
1/13/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,50.0,$289.24,"$14,462.00"
2/7/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,50.0,$293.17,"$14,658.50"
7/29/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,27.0,$365.44,"$9,866.88"
7/30/2020,GVS Austria E.U.,Gold,G20FS,150.0,$368.70,"$55,305.00"
7/30/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,116.0,$364.29,"$42,257.64"
12/30/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,3.0,$350.98,"$1,052.94"
7/22/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FS,20.0,$349.40,"$6,988.00"
8/17/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FS,112.0,$372.05,"$41,669.60"
8/20/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FS,195.0,$367.50,"$71,662.50"
9/24/2020,Gold Rush Mercantile & Trading,Gold,G20FS,4.0,$377.00,"$1,508.00"
11/5/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FS,36.0,$365.45,"$13,156.20"
7/23/2020,GVS Austria E.U.,Gold,G20FS,20.0,$353.92,"$7,078.40"
7/16/2020,Central Refining,Gold,G20FS,1.0,$332.80,$332.80
8/18/2020,GVS Austria E.U.,Gold,G20FS,300.0,$379.20,"$113,760.00"
12/16/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,12.0,$347.48,"$4,169.76"
8/18/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,300.0,$374.55,"$112,365.00"
8/27/2020,Park Avenue Numismatics,Gold,G20FS,50.0,$366.15,"$18,307.50"
11/16/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FS,3.0,$354.71,"$1,064.13"
9/14/2020,GVS Austria E.U.,Gold,G20FS,35.0,$369.60,"$12,936.00"
11/16/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,57.0,$352.37,"$20,085.09"
8/24/2020,JM Bullion LLC,Gold,G20FS,200.0,$367.52,"$73,504.00"
11/9/2020,GVS Austria E.U.,Gold,G20FS,75.0,$351.52,"$26,364.00"
11/9/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,18.0,$345.76,"$6,223.68"
9/15/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,185.0,$364.68,"$67,465.80"
12/2/2020,GVS Austria E.U.,Gold,G20FS,150.0,$344.00,"$51,600.00"
12/9/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,124.0,$346.43,"$42,957.32"
10/2/2020,BGASC,Gold,G20FS,220.0,$361.13,"$79,448.60"
10/5/2020,JM Bullion LLC,Gold,G20FS,100.0,$361.65,"$36,165.00"
8/19/2020,GVS Austria E.U.,Gold,G20FS,157.0,$373.50,"$58,639.50"
8/31/2020,Wilshire Coin Exchange/ WC3 Wholesale,Gold,G20FS,68.0,$369.33,"$25,114.44"
8/3/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,184.0,$367.71,"$67,658.64"
9/9/2020,GVS Austria E.U.,Gold,G20FS,150.0,$366.70,"$55,005.00"
10/6/2020,"A-Mark Precious Metals, Inc.",Gold,G20FS,1.0,$355.03,$355.03
11/23/2020,GVS Austria E.U.,Gold,G20FS,50.0,$348.50,"$17,425.00"
